时间,容量
20200428:06:40,75.21
20200428:06:50,75.21
20200428:07:00,75.21
20200428:07:10,75.21
20200428:07:20,75.21
20200428:07:30,75.21
20200428:07:40,75.21
20200428:07:50,75.21
20200428:08:00,75.21
20200428:08:10,75.21
20200428:08:20,75.21
20200428:08:30,75.22
20200428:08:40,75.21
20200428:08:50,75.21
20200428:09:00,75.21
20200428:09:10,75.21
20200428:09:20,75.22
20200428:09:30,75.21
20200428:09:40,75.21
20200428:09:50,75.22
20200428:10:00,75.22
20200428:10:10,75.22
20200428:10:20,75.21
20200428:10:30,75.21
20200428:10:40,75.22
20200428:10:50,75.21
20200428:11:00,75.22
20200428:11:10,75.21
20200428:11:20,75.21
20200428:11:30,75.21
20200428:11:40,75.21
20200428:11:50,75.22
20200428:12:00,75.22
20200428:12:10,75.22
20200428:12:20,75.22
20200428:12:30,75.22
20200428:12:40,75.25
20200428:12:50,75.24
20200428:13:00,75.22
20200428:13:10,75.22
20200428:13:20,75.22
20200428:13:30,75.22
20200428:13:40,75.22
20200428:13:50,75.22
20200428:14:00,75.22
20200428:14:10,75.22
20200428:14:20,75.22
20200428:14:30,75.22
20200428:14:40,75.23
20200428:14:50,75.22
20200428:15:00,75.22
20200428:15:10,75.22
20200428:15:20,75.22
20200428:15:30,75.22
20200428:15:40,75.22
20200428:15:50,75.22
20200428:16:00,75.22
20200428:16:10,75.22
20200428:16:20,75.22
20200428:16:30,75.22
20200428:16:40,75.22
20200428:16:50,75.22
20200428:17:00,75.22
20200428:17:10,75.22
20200428:17:20,75.22
20200428:17:30,75.22
20200428:17:40,75.22
20200428:17:50,75.23
20200428:18:00,75.22
20200428:18:10,75.23
20200428:18:20,75.22
20200428:18:30,75.22
20200428:18:40,75.23
20200428:18:50,75.22
20200428:19:00,75.22
20200428:19:10,75.23
20200428:19:20,75.23
20200428:19:30,75.23
20200428:19:40,75.23
20200428:19:50,75.23
20200428:20:00,75.22
20200428:20:10,75.23
20200428:20:20,75.23
20200428:20:30,75.23
20200428:20:40,75.23
20200428:20:50,75.23
20200428:21:00,75.23
20200428:21:10,75.23
20200428:21:20,75.23
20200428:21:30,75.23
20200428:21:40,75.23
20200428:21:50,75.23
20200428:22:00,75.22
20200428:22:10,75.23
20200428:22:20,75.23
20200428:22:30,75.23
20200428:22:40,75.23
20200428:22:50,75.23
20200428:23:00,75.23
20200428:23:10,75.23
20200428:23:20,75.23
20200428:23:30,75.23
20200428:23:40,75.23
20200428:23:50,75.23
20200429:00:00,75.23
20200429:00:10,75.23
20200429:00:20,75.23
20200429:00:30,75.27
20200429:00:40,75.33
20200429:00:50,75.35
20200429:01:00,75.26
20200429:01:10,75.43
20200429:01:20,75.48
20200429:01:30,75.51
20200429:01:40,75.53
20200429:01:50,75.46
20200429:02:00,75.26
20200429:02:10,75.23
20200429:02:20,75.23
20200429:02:30,75.23
20200429:02:40,75.23
20200429:02:50,75.23
20200429:03:00,75.23
20200429:03:10,75.23
20200429:03:20,75.23
20200429:03:30,75.23
20200429:03:40,75.23
20200429:03:50,75.23
20200429:04:00,75.23
20200429:04:10,75.27
20200429:04:20,75.33
20200429:04:30,75.38
20200429:04:40,75.32
20200429:04:50,75.24
20200429:05:00,75.23
20200429:05:10,75.26
20200429:05:20,75.24
20200429:05:30,75.26
20200429:05:40,75.28
20200429:05:50,75.32
20200429:06:00,75.33
20200429:06:10,75.34
20200429:06:20,75.23
20200429:06:30,75.23
20200429:06:40,75.23
20200429:06:50,75.23
20200429:07:00,75.23
20200429:07:10,75.23
20200429:07:20,75.23
20200429:07:30,75.23
20200429:07:40,75.23
20200429:07:50,75.23
20200429:08:00,75.26
20200429:08:10,75.23
20200429:08:20,75.23
20200429:08:30,75.24
20200429:08:40,75.23
20200429:08:50,75.23
20200429:09:00,75.23
20200429:09:10,75.23
20200429:09:20,75.23
20200429:09:30,75.24
20200429:09:40,75.23
20200429:09:50,75.24
20200429:10:00,75.26
20200429:10:10,75.27
20200429:10:20,75.29
20200429:10:30,75.29
20200429:10:40,75.28
20200429:10:50,75.28
20200429:11:00,75.26
20200429:11:10,75.24
20200429:11:20,75.23
20200429:11:30,75.24
20200429:11:40,75.23
20200429:11:50,75.24
20200429:12:00,75.26
20200429:12:10,75.23
20200429:12:20,75.23
20200429:12:30,75.23
20200429:12:40,75.23
20200429:12:50,75.24
20200429:13:00,75.23
20200429:13:10,75.24
20200429:13:20,75.24
20200429:13:30,75.24
20200429:13:40,75.24
20200429:13:50,75.24
20200429:14:00,75.26
20200429:14:10,75.24
20200429:14:20,75.24
20200429:14:30,75.24
20200429:14:40,75.24
20200429:14:50,75.26
20200429:15:00,75.26
20200429:15:10,75.26
20200429:15:20,75.26
20200429:15:30,75.26
20200429:15:40,75.26
20200429:15:50,75.26
20200429:16:00,75.26
20200429:16:10,75.26
20200429:16:20,75.26
20200429:16:30,75.26
20200429:16:40,75.26
20200429:16:50,75.26
20200429:17:00,75.26
20200429:17:10,75.27
20200429:17:20,75.26
20200429:17:30,75.26
20200429:17:40,75.26
20200429:17:50,75.26
20200429:18:00,75.26
20200429:18:10,75.26
20200429:18:20,75.26
20200429:18:30,75.26
20200429:18:40,75.26
20200429:18:50,75.26
20200429:19:00,75.26
20200429:19:10,75.27
20200429:19:20,75.26
20200429:19:30,75.26
20200429:19:40,75.26
20200429:19:50,75.27
20200429:20:00,75.26
20200429:20:10,75.27
20200429:20:20,75.27
20200429:20:30,75.27
20200429:20:40,75.26
20200429:20:50,75.26
20200429:21:00,75.26
20200429:21:10,75.26
20200429:21:20,75.26
20200429:21:30,75.26
20200429:21:40,75.26
20200429:21:50,75.26
20200429:22:00,75.26
20200429:22:10,75.26
20200429:22:20,75.27
20200429:22:30,75.26
20200429:22:40,75.26
20200429:22:50,75.26
20200429:23:00,75.26
20200429:23:10,75.26
20200429:23:20,75.26
20200429:23:30,75.26
20200429:23:40,75.27
20200429:23:50,75.26
20200430:00:00,75.29
20200430:00:10,75.27
20200430:00:20,75.27
20200430:00:30,75.27
20200430:00:40,75.28
20200430:00:50,75.28
20200430:01:00,75.29
20200430:01:10,75.31
20200430:01:20,75.34
20200430:01:30,75.36
20200430:01:40,75.4
20200430:01:50,75.32
20200430:02:00,75.27
20200430:02:10,75.27
20200430:02:20,75.27
20200430:02:30,75.27
20200430:02:40,75.27
20200430:02:50,75.27
20200430:03:00,75.27
20200430:03:10,75.27
20200430:03:20,75.27
20200430:03:30,75.27
20200430:03:40,75.27
20200430:03:50,75.31
20200430:04:00,75.29
20200430:04:10,75.41
20200430:04:20,75.32
20200430:04:30,75.27
20200430:04:40,75.27
20200430:04:50,75.27
20200430:05:00,75.27
20200430:05:10,75.27
20200430:05:20,75.27
20200430:05:30,75.27
20200430:05:40,75.27
20200430:05:50,75.27
20200430:06:00,75.29
20200430:06:10,75.27
20200430:06:20,75.27
20200430:06:30,75.27
20200430:06:40,75.27
20200430:06:50,75.27
20200430:07:00,75.41
20200430:07:10,75.5
20200430:07:20,75.59
20200430:07:30,75.33
20200430:07:40,75.27
20200430:07:50,75.27
20200430:08:00,75.29
20200430:08:10,75.27
20200430:08:20,75.27
20200430:08:30,75.27
20200430:08:40,75.27
20200430:08:50,75.27
20200430:09:00,75.29
20200430:09:10,75.29
20200430:09:20,75.27
20200430:09:30,75.28
20200430:09:40,75.27
20200430:09:50,75.3
20200430:10:00,75.29
20200430:10:10,75.33
20200430:10:20,75.31
20200430:10:30,75.3
20200430:10:40,75.29
20200430:10:50,75.27
20200430:11:00,75.29
20200430:11:10,75.27
20200430:11:20,75.27
20200430:11:30,75.28
20200430:11:40,75.27
20200430:11:50,75.27
20200430:12:00,75.29
20200430:12:10,75.28
20200430:12:20,75.29
20200430:12:30,75.28
20200430:12:40,75.27
20200430:12:50,75.28
20200430:13:00,75.27
20200430:13:10,75.27
20200430:13:20,75.28
20200430:13:30,75.28
20200430:13:40,75.28
20200430:13:50,75.27
20200430:14:00,75.29
20200430:14:10,75.27
20200430:14:20,75.27
20200430:14:30,75.29
20200430:14:40,75.27
20200430:14:50,75.27
20200430:15:00,75.29
20200430:15:10,75.27
20200430:15:20,75.28
20200430:15:30,75.27
20200430:15:40,75.27
20200430:15:50,75.27
20200430:16:00,75.29
20200430:16:10,75.27
20200430:16:20,75.27
20200430:16:30,75.27
20200430:16:40,75.27
20200430:16:50,75.28
20200430:17:00,75.27
20200430:17:10,75.27
20200430:17:20,75.28
20200430:17:30,75.27
20200430:17:40,75.28
20200430:17:50,75.28
20200430:18:00,75.29
20200430:18:10,75.28
20200430:18:20,75.28
20200430:18:30,75.28
20200430:18:40,75.28
20200430:18:50,75.28
20200430:19:00,75.3
20200430:19:10,75.28
20200430:19:20,75.28
20200430:19:30,75.28
20200430:19:40,75.28
20200430:19:50,75.28
20200430:20:00,75.29
20200430:20:10,75.28
20200430:20:20,75.28
20200430:20:30,75.28
20200430:20:40,75.28
20200430:20:50,75.28
20200430:21:00,75.29
20200430:21:10,75.28
20200430:21:20,75.28
20200430:21:30,75.29
20200430:21:40,75.28
20200430:21:50,75.28
20200430:22:00,75.29
20200430:22:10,75.28
20200430:22:20,75.28
20200430:22:30,75.28
20200430:22:40,75.28
20200430:22:50,75.28
20200430:23:00,75.28
20200430:23:10,75.28
20200430:23:20,75.28
20200430:23:30,75.28
20200430:23:40,75.28
20200430:23:50,75.28
20200501:00:00,75.3
20200501:00:10,75.28
20200501:00:20,75.3
20200501:00:30,75.33
20200501:00:40,75.35
20200501:00:50,75.37
20200501:01:00,75.38
20200501:01:10,75.37
20200501:01:20,75.38
20200501:01:30,75.38
20200501:01:40,75.34
20200501:01:50,75.28
20200501:02:00,75.28
20200501:02:10,75.29
20200501:02:20,75.29
20200501:02:30,75.29
20200501:02:40,75.29
20200501:02:50,75.28
20200501:03:00,75.28
20200501:03:10,75.28
20200501:03:20,75.28
20200501:03:30,75.28
20200501:03:40,75.29
20200501:03:50,75.28
20200501:04:00,75.29
20200501:04:10,75.28
20200501:04:20,75.29
20200501:04:30,75.33
20200501:04:40,75.35
20200501:04:50,75.29
20200501:05:00,75.29
20200501:05:10,75.29
20200501:05:20,75.28
20200501:05:30,75.29
20200501:05:40,75.3
20200501:05:50,75.31
20200501:06:00,75.3
20200501:06:10,75.31
20200501:06:20,75.32
20200501:06:30,75.33
20200501:06:40,75.29
20200501:06:50,75.29
20200501:07:00,75.29
20200501:07:10,75.29
20200501:07:20,75.29
20200501:07:30,75.29
20200501:07:40,75.29
20200501:07:50,75.29
20200501:08:00,75.29
20200501:08:10,75.29
20200501:08:20,75.29
20200501:08:30,75.29
20200501:08:40,75.29
20200501:08:50,75.29
20200501:09:00,75.29
20200501:09:10,75.29
20200501:09:20,75.29
20200501:09:30,75.29
20200501:09:40,75.3
20200501:09:50,75.3
20200501:10:00,75.3
20200501:10:10,75.29
20200501:10:20,75.29
20200501:10:30,75.29
20200501:10:40,75.29
20200501:10:50,75.29
20200501:11:00,75.3
20200501:11:10,75.29
20200501:11:20,75.29
20200501:11:30,75.29
20200501:11:40,75.29
20200501:11:50,75.29
20200501:12:00,75.3
20200501:12:10,75.29
20200501:12:20,75.29
20200501:12:30,75.29
20200501:12:40,75.29
20200501:12:50,75.29
20200501:13:00,75.29
20200501:13:10,75.29
20200501:13:20,75.29
20200501:13:30,75.29
20200501:13:40,75.29
20200501:13:50,75.29
20200501:14:00,75.3
20200501:14:10,75.29
20200501:14:20,75.29
20200501:14:30,75.29
20200501:14:40,75.29
20200501:14:50,75.29
20200501:15:00,75.3
20200501:15:10,75.29
20200501:15:20,75.29
20200501:15:30,75.29
20200501:15:40,75.29
20200501:15:50,75.29
20200501:16:00,75.3
20200501:16:10,75.29
20200501:16:20,75.29
20200501:16:30,75.29
20200501:16:40,75.29
20200501:16:50,75.29
20200501:17:00,75.3
20200501:17:10,75.29
20200501:17:20,75.29
20200501:17:30,75.29
20200501:17:40,75.29
20200501:17:50,75.29
20200501:18:00,75.3
20200501:18:10,75.3
20200501:18:20,75.3
20200501:18:30,75.3
20200501:18:40,75.3
20200501:18:50,75.3
20200501:19:00,75.3
20200501:19:10,75.3
20200501:19:20,75.3
20200501:19:30,75.3
20200501:19:40,75.3
20200501:19:50,75.3
20200501:20:00,75.3
20200501:20:10,75.3
20200501:20:20,75.3
20200501:20:30,75.3
20200501:20:40,75.3
20200501:20:50,75.3
20200501:21:00,75.3
20200501:21:10,75.3
20200501:21:20,75.3
20200501:21:30,75.3
20200501:21:40,75.3
20200501:21:50,75.3
20200501:22:00,75.3
20200501:22:10,75.3
20200501:22:20,75.3
20200501:22:30,75.3
20200501:22:40,75.3
20200501:22:50,75.3
20200501:23:00,75.3
20200501:23:10,75.3
20200501:23:20,75.3
20200501:23:30,75.3
20200501:23:40,75.3
20200501:23:50,75.3
20200502:00:00,75.2
20200502:00:10,75.29
20200502:00:20,75.32
20200502:00:30,75.35
20200502:00:40,75.42
20200502:00:50,75.43
20200502:01:00,75.2
20200502:01:10,75.47
20200502:01:20,75.5
20200502:01:30,75.53
20200502:01:40,75.48
20200502:01:50,75.4
20200502:02:00,75.32
20200502:02:10,75.3
20200502:02:20,75.3
20200502:02:30,75.3
20200502:02:40,75.3
20200502:02:50,75.3
20200502:03:00,75.2
20200502:03:10,75.18
20200502:03:20,75.18
20200502:03:30,75.18
20200502:03:40,75.18
20200502:03:50,75.18
20200502:04:00,75.2
20200502:04:10,75.18
20200502:04:20,75.18
20200502:04:30,75.17
20200502:04:40,75.17
20200502:04:50,75.17
20200502:05:00,75.18
20200502:05:10,75.17
20200502:05:20,75.17
20200502:05:30,75.17
20200502:05:40,75.17
20200502:05:50,75.17
20200502:06:00,75.2
20200502:06:10,75.17
20200502:06:20,75.17
20200502:06:30,75.18
20200502:06:40,75.18
20200502:06:50,75.18
20200502:07:00,75.18
20200502:07:10,75.18
20200502:07:20,75.18
20200502:07:30,75.18
20200502:07:40,75.18
20200502:07:50,75.18
20200502:08:00,75.2
20200502:08:10,75.18
20200502:08:20,75.18
20200502:08:30,75.18
20200502:08:40,75.18
20200502:08:50,75.18
20200502:09:00,75.18
20200502:09:10,75.18
20200502:09:20,75.18
20200502:09:30,75.18
20200502:09:40,75.18
20200502:09:50,75.18
20200502:10:00,75.18
20200502:10:10,75.18
20200502:10:20,75.18
20200502:10:30,75.18
20200502:10:40,75.18
20200502:10:50,75.18
20200502:11:00,75.2
20200502:11:10,75.18
20200502:11:20,75.2
20200502:11:30,75.18
20200502:11:40,75.18
20200502:11:50,75.18
20200502:12:00,75.2
20200502:12:10,75.18
20200502:12:20,75.18
20200502:12:30,75.18
20200502:12:40,75.18
20200502:12:50,75.18
20200502:13:00,75.18
20200502:13:10,75.18
20200502:13:20,75.18
20200502:13:30,75.18
20200502:13:40,75.18
20200502:13:50,75.18
20200502:14:00,75.2
20200502:14:10,75.18
20200502:14:20,75.18
20200502:14:30,75.18
20200502:14:40,75.18
20200502:14:50,75.18
20200502:15:00,75.18
20200502:15:10,75.18
20200502:15:20,75.18
20200502:15:30,75.18
20200502:15:40,75.18
20200502:15:50,75.18
20200502:16:00,75.2
20200502:16:10,75.18
20200502:16:20,75.18
20200502:16:30,75.18
20200502:16:40,75.18
20200502:16:50,75.18
20200502:17:00,75.18
20200502:17:10,75.18
20200502:17:20,75.18
20200502:17:30,75.18
20200502:17:40,75.2
20200502:17:50,75.18
20200502:18:00,75.2
20200502:18:10,75.18
20200502:18:20,75.18
20200502:18:30,75.18
20200502:18:40,75.18
20200502:18:50,75.18
20200502:19:00,75.18
20200502:19:10,75.18
20200502:19:20,75.18
20200502:19:30,75.18
20200502:19:40,75.18
20200502:19:50,75.18
20200502:20:00,75.2
20200502:20:10,75.18
20200502:20:20,75.19
20200502:20:30,75.18
20200502:20:40,75.19
20200502:20:50,75.19
20200502:21:00,75.18
20200502:21:10,75.18
20200502:21:20,75.19
20200502:21:30,75.18
20200502:21:40,75.18
20200502:21:50,75.18
20200502:22:00,75.2
20200502:22:10,75.18
20200502:22:20,75.18
20200502:22:30,75.18
20200502:22:40,75.19
20200502:22:50,75.19
20200502:23:00,75.19
20200502:23:10,75.19
20200502:23:20,75.19
20200502:23:30,75.19
20200502:23:40,75.19
20200502:23:50,75.19
20200503:00:00,75.19
20200503:00:10,75.19
20200503:00:20,75.19
20200503:00:30,75.19
20200503:00:40,75.19
20200503:00:50,75.19
20200503:01:00,75.19
20200503:01:10,75.19
20200503:01:20,75.19
20200503:01:30,75.19
20200503:01:40,75.19
20200503:01:50,75.19
20200503:02:00,75.2
20200503:02:10,75.19
20200503:02:20,75.19
20200503:02:30,75.19
20200503:02:40,75.19
20200503:02:50,75.19
20200503:03:00,75.19
20200503:03:10,75.19
20200503:03:20,75.19
20200503:03:30,75.19
20200503:03:40,75.19
20200503:03:50,75.19
20200503:04:00,75.19
20200503:04:10,75.19
20200503:04:20,75.19
20200503:04:30,75.19
20200503:04:40,75.19
20200503:04:50,75.19
20200503:05:00,75.19
20200503:05:10,75.19
20200503:05:20,75.19
20200503:05:30,75.19
20200503:05:40,75.19
20200503:05:50,75.19
20200503:06:00,75.19
20200503:06:10,75.19
20200503:06:20,75.19
20200503:06:30,75.19
20200503:06:40,75.19
20200503:06:50,75.19
20200503:07:00,75.19
20200503:07:10,75.19
20200503:07:20,75.19
20200503:07:30,75.19
20200503:07:40,75.19
20200503:07:50,75.19
20200503:08:00,75.19
20200503:08:10,75.19
20200503:08:20,75.19
20200503:08:30,75.19
20200503:08:40,75.19
20200503:08:50,75.19
20200503:09:00,75.19
20200503:09:10,75.19
20200503:09:20,75.19
20200503:09:30,75.19
20200503:09:40,75.19
20200503:09:50,75.19
20200503:10:00,75.19
20200503:10:10,75.19
20200503:10:20,75.19
20200503:10:30,75.19
20200503:10:40,75.19
20200503:10:50,75.19
20200503:11:00,75.19
20200503:11:10,75.19
20200503:11:20,75.19
20200503:11:30,75.19
20200503:11:40,75.19
20200503:11:50,75.19
20200503:12:00,75.19
20200503:12:10,75.19
20200503:12:20,75.19
20200503:12:30,75.19
20200503:12:40,75.19
20200503:12:50,75.19
20200503:13:00,75.19
20200503:13:10,75.2
20200503:13:20,75.19
20200503:13:30,75.19
20200503:13:40,75.19
20200503:13:50,75.19
20200503:14:00,75.19
20200503:14:10,75.19
20200503:14:20,75.19
20200503:14:30,75.19
20200503:14:40,75.19
20200503:14:50,75.2
20200503:15:00,75.19
20200503:15:10,75.2
20200503:15:20,75.19
20200503:15:30,75.19
20200503:15:40,75.2
20200503:15:50,75.19
20200503:16:00,75.19
20200503:16:10,75.2
20200503:16:20,75.2
20200503:16:30,75.19
20200503:16:40,75.19
20200503:16:50,75.19
20200503:17:00,75.19
20200503:17:10,75.2
20200503:17:20,75.19
20200503:17:30,75.2
20200503:17:40,75.2
20200503:17:50,75.2
20200503:18:00,75.19
20200503:18:10,75.2
20200503:18:20,75.2
20200503:18:30,75.2
20200503:18:40,75.2
20200503:18:50,75.2
20200503:19:00,75.2
20200503:19:10,75.2
20200503:19:20,75.2
20200503:19:30,75.2
20200503:19:40,75.2
20200503:19:50,75.2
20200503:20:00,75.19
20200503:20:10,75.2
20200503:20:20,75.2
20200503:20:30,75.2
20200503:20:40,75.2
20200503:20:50,75.2
20200503:21:00,75.2
20200503:21:10,75.2
20200503:21:20,75.2
20200503:21:30,75.2
20200503:21:40,75.2
20200503:21:50,75.2
20200503:22:00,75.19
20200503:22:10,75.2
20200503:22:20,75.2
20200503:22:30,75.2
20200503:22:40,75.2
20200503:22:50,75.2
20200503:23:00,75.19
20200503:23:10,75.2
20200503:23:20,75.2
20200503:23:30,75.2
20200503:23:40,75.2
20200503:23:50,75.2
20200504:00:00,75.21
20200504:00:10,75.2
20200504:00:20,75.2
20200504:00:30,75.2
20200504:00:40,75.2
20200504:00:50,75.2
20200504:01:00,75.2
20200504:01:10,75.2
20200504:01:20,75.2
20200504:01:30,75.2
20200504:01:40,75.2
20200504:01:50,75.2
20200504:02:00,75.2
20200504:02:10,75.2
20200504:02:20,75.2
20200504:02:30,75.2
20200504:02:40,75.2
20200504:02:50,75.2
20200504:03:00,75.21
20200504:03:10,75.2
20200504:03:20,75.2
20200504:03:30,75.2
20200504:03:40,75.2
20200504:03:50,75.2
20200504:04:00,75.21
20200504:04:10,75.2
20200504:04:20,75.2
20200504:04:30,75.2
20200504:04:40,75.2
20200504:04:50,75.2
20200504:05:00,75.2
20200504:05:10,75.2
20200504:05:20,75.2
20200504:05:30,75.2
20200504:05:40,75.2
20200504:05:50,75.2
20200504:06:00,75.2
20200504:06:10,75.21
20200504:06:20,75.2
20200504:06:30,75.2
20200504:06:40,75.2
20200504:06:50,75.2
20200504:07:00,75.2
20200504:07:10,75.2
20200504:07:20,75.21
20200504:07:30,75.2
20200504:07:40,75.2
20200504:07:50,75.2
20200504:08:00,75.21
20200504:08:10,75.2
20200504:08:20,75.2
20200504:08:30,75.21
20200504:08:40,75.21
20200504:08:50,75.21
20200504:09:00,75.21
20200504:09:10,75.21
20200504:09:20,75.21
20200504:09:30,75.21
20200504:09:40,75.21
20200504:09:50,75.21
20200504:10:00,75.21
20200504:10:10,75.21
20200504:10:20,75.21
20200504:10:30,75.21
20200504:10:40,75.21
20200504:10:50,75.21
20200504:11:00,75.21
20200504:11:10,75.21
20200504:11:20,75.21
20200504:11:30,75.21
20200504:11:40,75.21
20200504:11:50,75.21
20200504:12:00,75.21
20200504:12:10,75.21
20200504:12:20,75.21
20200504:12:30,75.21
20200504:12:40,75.21
20200504:12:50,75.21
20200504:13:00,75.21
20200504:13:10,75.21
20200504:13:20,75.21
20200504:13:30,75.21
20200504:13:40,75.21
20200504:13:50,75.21
20200504:14:00,75.21
20200504:14:10,75.21
20200504:14:20,75.21
20200504:14:30,75.21
20200504:14:40,75.21
20200504:14:50,75.21
20200504:15:00,75.21
20200504:15:10,75.21
20200504:15:20,75.21
20200504:15:30,75.21
20200504:15:40,75.21
20200504:15:50,75.21
20200504:16:00,75.21
20200504:16:10,75.21
20200504:16:20,75.21
20200504:16:30,75.21
20200504:16:40,75.21
20200504:16:50,75.21
20200504:17:00,75.21
20200504:17:10,75.21
20200504:17:20,75.21
20200504:17:30,75.21
20200504:17:40,75.21
20200504:17:50,75.21
20200504:18:00,75.21
20200504:18:10,75.21
20200504:18:20,75.21
20200504:18:30,75.21
20200504:18:40,75.21
20200504:18:50,75.21
20200504:19:00,75.21
20200504:19:10,75.21
20200504:19:20,75.21
20200504:19:30,75.21
20200504:19:40,75.21
20200504:19:50,75.21
20200504:20:00,75.21
20200504:20:10,75.21
20200504:20:20,75.21
20200504:20:30,75.21
20200504:20:40,75.21
20200504:20:50,75.21
20200504:21:00,75.21
20200504:21:10,75.21
20200504:21:20,75.21
20200504:21:30,75.21
20200504:21:40,75.21
20200504:21:50,75.21
20200504:22:00,75.21
20200504:22:10,75.21
20200504:22:20,75.21
20200504:22:30,75.21
20200504:22:40,75.21
20200504:22:50,75.22
20200504:23:00,75.21
20200504:23:10,75.22
20200504:23:20,75.21
20200504:23:30,75.21
20200504:23:40,75.21
20200504:23:50,75.21
20200505:00:00,75.22
20200505:00:10,75.22
20200505:00:20,75.22
20200505:00:30,75.22
20200505:00:40,75.22
20200505:00:50,75.22
20200505:01:00,75.22
20200505:01:10,75.22
20200505:01:20,75.22
20200505:01:30,75.22
20200505:01:40,75.22
20200505:01:50,75.22
20200505:02:00,75.22
20200505:02:10,75.22
20200505:02:20,75.22
20200505:02:30,75.22
20200505:02:40,75.22
20200505:02:50,75.22
20200505:03:00,75.22
20200505:03:10,75.22
20200505:03:20,75.22
20200505:03:30,75.22
20200505:03:40,75.22
20200505:03:50,75.22
20200505:04:00,75.22
20200505:04:10,75.22
20200505:04:20,75.22
20200505:04:30,75.22
20200505:04:40,75.22
20200505:04:50,75.22
20200505:05:00,75.22
20200505:05:10,75.22
20200505:05:20,75.22
20200505:05:30,75.22
20200505:05:40,75.22
20200505:05:50,75.22
20200505:06:00,75.22
20200505:06:10,75.22
20200505:06:20,75.22
20200505:06:30,75.22
20200505:06:40,75.22
20200505:06:50,75.22
20200505:07:00,75.22
20200505:07:10,75.22
20200505:07:20,75.22
20200505:07:30,75.22
20200505:07:40,75.22
20200505:07:50,75.22
20200505:08:00,75.22
20200505:08:10,75.22
20200505:08:20,75.22
20200505:08:30,75.22
20200505:08:40,75.22
20200505:08:50,75.22
20200505:09:00,75.22
20200505:09:10,75.22
20200505:09:20,75.22
20200505:09:30,75.22
20200505:09:40,75.22
20200505:09:50,75.22
20200505:10:00,75.22
20200505:10:10,75.22
20200505:10:20,75.22
20200505:10:30,75.22
20200505:10:40,75.22
20200505:10:50,75.22
20200505:11:00,75.22
20200505:11:10,75.22
20200505:11:20,75.22
20200505:11:30,75.22
20200505:11:40,75.22
20200505:11:50,75.22
20200505:12:00,75.22
20200505:12:10,75.22
20200505:12:20,75.22
20200505:12:30,75.22
20200505:12:40,75.22
20200505:12:50,75.22
20200505:13:00,75.22
20200505:13:10,75.22
20200505:13:20,75.22
20200505:13:30,75.22
20200505:13:40,75.22
20200505:13:50,75.22
20200505:14:00,75.22
20200505:14:10,75.22
20200505:14:20,75.22
20200505:14:30,75.22
20200505:14:40,75.22
20200505:14:50,75.22
20200505:15:00,75.22
20200505:15:10,75.22
20200505:15:20,75.22
20200505:15:30,75.22
20200505:15:40,75.22
20200505:15:50,75.22
20200505:16:00,75.22
20200505:16:10,75.22
20200505:16:20,75.22
20200505:16:30,75.22
20200505:16:40,75.22
20200505:16:50,75.22
20200505:17:00,75.22
20200505:17:10,75.22
20200505:17:20,75.22
20200505:17:30,75.22
20200505:17:40,75.22
20200505:17:50,75.22
20200505:18:00,75.22
20200505:18:10,75.22
20200505:18:20,75.23
20200505:18:30,75.23
20200505:18:40,75.23
20200505:18:50,75.22
20200505:19:00,75.22
20200505:19:10,75.22
20200505:19:20,75.22
20200505:19:30,75.22
20200505:19:40,75.22
20200505:19:50,75.23
20200505:20:00,75.22
20200505:20:10,75.23
20200505:20:20,75.23
20200505:20:30,75.22
20200505:20:40,75.23
20200505:20:50,75.23
20200505:21:00,75.22
20200505:21:10,75.23
20200505:21:20,75.23
20200505:21:30,75.23
20200505:21:40,75.23
20200505:21:50,75.23
20200505:22:00,75.22
20200505:22:10,75.23
20200505:22:20,75.23
20200505:22:30,75.23
20200505:22:40,75.23
20200505:22:50,75.23
20200505:23:00,75.23
20200505:23:10,75.23
20200505:23:20,75.23
20200505:23:30,75.23
20200505:23:40,75.23
20200505:23:50,75.23
20200506:00:00,75.24
20200506:00:10,75.23
20200506:00:20,75.23
20200506:00:30,75.23
20200506:00:40,75.23
20200506:00:50,75.24
20200506:01:00,75.24
20200506:01:10,75.23
20200506:01:20,75.23
20200506:01:30,75.23
20200506:01:40,75.23
20200506:01:50,75.23
20200506:02:00,75.23
20200506:02:10,75.23
20200506:02:20,75.23
20200506:02:30,75.23
20200506:02:40,75.23
20200506:02:50,75.23
20200506:03:00,75.23
20200506:03:10,75.23
20200506:03:20,75.23
20200506:03:30,75.23
20200506:03:40,75.23
20200506:03:50,75.23
20200506:04:00,75.24
20200506:04:10,75.23
20200506:04:20,75.23
20200506:04:30,75.23
20200506:04:40,75.23
20200506:04:50,75.23
20200506:05:00,75.23
20200506:05:10,75.23
20200506:05:20,75.23
20200506:05:30,75.23
20200506:05:40,75.23
20200506:05:50,75.23
20200506:06:00,75.24
20200506:06:10,75.23
20200506:06:20,75.23
20200506:06:30,75.23
20200506:06:40,75.23
20200506:06:50,75.23
20200506:07:00,75.23
20200506:07:10,75.23
20200506:07:20,75.23
20200506:07:30,75.23
20200506:07:40,75.23
20200506:07:50,75.23
20200506:08:00,75.23
20200506:08:10,75.23
20200506:08:20,75.23
20200506:08:30,75.23
20200506:08:40,75.23
20200506:08:50,75.23
